CUS_ID,TRN_ID,VENDOR_ID,M_ENTITY,O_ENTITY,PROCESSING_DATE,SERVICE_DATE,TRANSACTION_DATE,ORDER_DATE,TRANSACTION_CODE,FEE_CURRENCY,BASE_CURRENCY,TARGET_CURRENCY,EXCHANGE_RATE,BASE_REVENUE,BASE_REVENUE_LOCAL,CALCULATION_FACTOR,CALCULATED_VALUE
5734,4267,B,B,3B,2025-06-05,2025-04-03,2025-04-05,2025-02-03,X,,EUR,GBP,0.8276,197.5,163.45,2,326.9
5735,4266,B,B,3B,2025-06-07,2025-03-16,2025-01-13,2025-08-02,X,,EUR,GBP,0.8276,24.82,20.54,4,82.16
5736,4265,B,B,3B,2025-07-15,2025-08-15,2025-07-24,2025-03-10,X,,EUR,GBP,0.8276,398.18,329.53,2,659.06
5737,4264,B,B,3B,2025-08-02,2025-01-13,2025-05-13,2025-05-19,X,,EUR,GBP,0.8276,50.86,42.09,2,84.18
5738,4263,A,A,ZZ,2025-07-31,2025-07-29,2025-02-19,2025-06-08,X,,USD,GBP,0.7411,432.0,320.16,3,960.48
5739,4262,B,B,3B,2025-01-16,2025-06-19,2025-09-02,2025-06-26,X,,EUR,GBP,0.8276,151.19,125.12,3,375.36
5740,4261,B,B,3B,2025-06-12,2025-04-17,2025-01-21,2025-07-28,X,,EUR,GBP,0.8276,69.0,57.1,2,114.2
5741,4260,B,B,3B,2025-02-27,2025-02-07,2025-05-20,2025-07-05,Y,USD,MXN,GBP,0.79289,126.0,99.9,2,199.8
5742,4259,A,A,ZZ,2025-08-03,2025-01-30,2025-04-01,2025-09-06,X,,USD,GBP,0.79289,18.0,14.27,2,28.54
5743,4258,B,B,ZZ,2025-09-16,2025-01-03,2025-04-11,2025-01-13,X,,USD,GBP,0.79289,1869.54,1482.34,4,5929.36
5744,4257,B,B,3B,2025-05-22,2025-06-25,2025-06-22,2025-04-14,X,,EUR,GBP,0.8276,835.7,691.63,4,2766.52
5745,4256,B,B,3B,2025-06-11,2025-03-27,2025-03-30,2025-03-31,Y,ZAR,ZAR,GBP,0.04344,1868.0,81.15,2,162.3
5746,4255,B,B,3B,2025-09-27,2025-08-03,2025-07-24,2025-08-17,X,,EUR,GBP,0.8276,235.2,194.65,2,389.3
5747,4254,B,B,3B,2025-02-07,2025-07-07,2025-08-18,2025-02-07,X,,EUR,GBP,0.8276,141.0,116.69,2,233.38
5748,4253,B,B,3B,2025-06-12,2025-05-24,2025-09-15,2025-08-07,Y,USD,USD,GBP,0.79289,45.0,35.68,2,71.36
5749,4252,I,I,4M,2025-04-20,2025-01-14,2025-08-06,2025-03-26,Y,USD,EUR,EUR,0.95807,71.54,68.54,1,68.54
5750,4251,B,B,3B,2025-02-05,2025-03-21,2025-01-15,2025-06-22,X,,EUR,GBP,0.8276,131.5,108.83,4,435.32
5751,4250,B,B,3B,2025-05-19,2025-08-22,2025-04-13,2025-07-13,X,,SEK,GBP,0.07201,309.17,22.26,3,66.78
5752,4249,B,B,3B,2025-01-02,2025-01-02,2025-05-05,2025-03-09,X,,NOK,GBP,0.07019,12628.54,886.4,5,4432.0
5753,4248,B,B,3B,2025-01-29,2025-08-15,2025-08-16,2025-06-29,X,,USD,GBP,0.79289,906.9,719.07,5,3595.35
5754,4247,B,B,3B,2025-05-03,2025-02-25,2025-04-24,2025-07-06,X,,EUR,GBP,0.8276,285.5,236.28,4,945.12
5755,4246,B,B,3B,2025-01-20,2025-06-06,2025-08-24,2025-06-21,X,,EUR,GBP,0.8276,141.5,117.11,5,585.55
5756,4245,B,B,3B,2025-05-10,2025-08-12,2025-02-05,2025-02-06,X,,USD,GBP,0.79289,1182.41,937.52,2,1875.04
5757,4244,B,B,3B,2025-06-19,2025-05-22,2025-07-28,2025-05-03,X,,USD,GBP,0.79289,445.56,353.28,2,706.56
5758,4243,A,A,ZZ,2025-03-21,2025-01-13,2025-01-11,2025-08-12,X,,USD,GBP,0.79289,78.0,61.85,4,247.4
5759,4242,B,B,3B,2025-01-31,2025-02-01,2025-03-11,2025-03-29,Y,USD,USD,GBP,0.79289,45.0,35.68,3,107.04
5760,4241,B,B,3B,2025-08-13,2025-09-16,2025-04-19,2025-03-07,X,,EUR,GBP,0.8276,357.0,295.45,2,590.9
5761,4240,B,B,3B,2025-02-17,2025-04-24,2025-02-03,2025-06-11,X,,USD,GBP,0.79289,423.86,336.07,2,672.14
5762,4239,B,B,3B,2025-07-03,2025-06-28,2025-09-02,2025-03-15,X,,EUR,GBP,0.8276,327.96,271.42,2,542.84
5763,4238,B,B,3B,2025-06-07,2025-06-14,2025-04-20,2025-01-26,X,,USD,GBP,0.79289,550.59,436.56,4,1746.24
5764,4237,B,B,3B,2025-03-07,2025-07-31,2025-05-15,2025-04-01,X,,EUR,GBP,0.8276,248.45,205.62,2,411.24
5765,4236,B,B,3B,2025-07-21,2025-09-07,2025-04-08,2025-02-15,X,,EUR,GBP,0.8276,209.54,173.42,5,867.1
5766,4235,B,B,3B,2025-02-12,2025-02-28,2025-09-19,2025-07-30,X,,AED,GBP,0.21584,1587.66,342.68,2,685.36
5767,4234,B,B,3B,2025-07-01,2025-09-18,2025-08-10,2025-05-20,X,,CZK,GBP,0.03295,1905.0,62.77,2,125.54
5768,4233,B,B,3B,2025-04-02,2025-06-07,2025-08-18,2025-04-08,Y,USD,USD,GBP,0.79289,150.0,118.93,2,237.86
5769,4232,B,B,3B,2025-01-07,2025-07-23,2025-03-26,2025-05-12,X,,CAD,GBP,0.55222,1030.58,569.11,2,1138.22
5770,4231,B,B,OU,2025-06-17,2025-01-09,2025-05-22,2025-01-26,X,,EUR,GBP,0.8276,171.0,141.52,4,566.08
5771,4230,B,B,3B,2025-07-15,2025-06-21,2025-04-23,2025-06-21,Y,NGN,USD,GBP,0.00051,1040730.0,530.77,3,1592.31
5772,4229,B,B,3B,2025-04-08,2025-03-22,2025-06-08,2025-09-23,Y,KWD,KWD,GBP,2.56918,47.0,120.75,3,362.25
5773,4228,B,B,3B,2025-03-06,2025-05-02,2025-09-23,2025-08-09,X,,USD,GBP,0.79289,218.22,173.02,4,692.08
5774,4227,A,A,ZZ,2025-09-23,2025-09-11,2025-02-01,2025-01-09,X,,USD,GBP,0.79289,78.0,61.85,5,309.25
5775,4226,B,B,3B,2025-01-01,2025-03-02,2025-02-02,2025-08-11,X,,EUR,GBP,0.8276,78.32,64.82,2,129.64
5776,4225,A,A,ZZ,2025-04-10,2025-02-07,2025-09-02,2025-07-26,X,,USD,GBP,0.79289,545.0,432.13,5,2160.65
5777,4224,B,B,3B,2025-04-02,2025-08-06,2025-04-16,2025-09-19,X,,USD,GBP,0.79289,6073.17,4815.36,5,24076.8
5778,4223,B,B,3B,2025-03-23,2025-02-26,2025-03-22,2025-06-03,Y,USD,USD,GBP,0.79289,133.0,105.45,2,210.9
5779,4222,B,B,3B,2025-05-26,2025-02-02,2025-03-03,2025-07-26,X,,EUR,GBP,0.8276,121.07,100.2,5,501.0
5780,4221,B,B,3B,2025-09-17,2025-01-08,2025-03-02,2025-07-20,X,,USD,GBP,0.79289,448.54,355.64,3,1066.92
5781,4220,B,B,3B,2025-08-12,2025-08-20,2025-01-25,2025-06-24,X,,USD,GBP,0.79289,61.29,48.6,2,97.2
5782,4219,B,B,ZZ,2025-09-20,2025-07-19,2025-03-24,2025-08-22,X,,USD,GBP,0.79289,33.02,26.18,2,52.36
5783,4218,B,B,3B,2025-08-12,2025-09-03,2025-05-27,2025-06-20,X,,EUR,GBP,0.8276,98.5,81.52,2,163.04
5784,4217,B,B,3B,2025-06-19,2025-08-02,2025-03-21,2025-06-05,X,,USD,GBP,0.79289,1142.84,906.15,2,1812.3
5785,4216,B,B,3B,2025-04-09,2025-06-22,2025-05-07,2025-07-06,X,,EUR,GBP,0.8276,96.5,79.86,2,159.72
5786,4215,B,B,OU,2025-05-10,2025-03-27,2025-09-14,2025-07-12,X,,EUR,GBP,0.8276,98.5,81.52,2,163.04
5787,4214,B,B,3B,2025-05-12,2025-02-03,2025-07-03,2025-08-14,Y,USD,USD,GBP,0.79289,115.0,91.18,2,182.36
5788,4213,A,A,3B,2025-01-14,2025-03-02,2025-03-11,2025-09-07,X,,USD,GBP,0.79289,1318.0,1045.03,5,5225.15
5789,4212,B,B,3B,2025-07-02,2025-04-11,2025-03-10,2025-02-21,X,,TRY,GBP,0.02261,10402.34,235.2,2,470.4
5790,4211,B,B,3B,2025-04-30,2025-03-09,2025-06-29,2025-07-06,X,,EUR,GBP,0.8276,94.51,78.22,2,156.44
5791,4210,A,A,ZZ,2025-01-20,2025-08-17,2025-06-13,2025-03-22,X,,USD,GBP,0.79289,171.0,135.58,2,271.16
5792,4209,B,B,3B,2025-01-25,2025-03-29,2025-04-18,2025-02-02,X,,EUR,GBP,0.8276,66.0,54.62,2,109.24
5793,4208,B,B,3B,2025-09-15,2025-08-23,2025-06-16,2025-09-24,X,,CHF,GBP,0.88543,316.1,279.88,4,1119.52
5794,4207,B,B,3B,2025-02-18,2025-07-13,2025-04-19,2025-06-03,Y,USD,USD,GBP,0.79289,76.7,60.81,2,121.62
5795,4206,B,B,3B,2025-07-23,2025-04-06,2025-07-28,2025-07-24,Y,EUR,EUR,GBP,0.8276,50.0,41.38,2,82.76
5796,4205,B,B,3B,2025-06-07,2025-01-20,2025-09-27,2025-08-29,X,,EUR,GBP,0.8276,29.5,24.41,2,48.82
5797,4204,B,B,3B,2025-06-06,2025-04-24,2025-01-01,2025-02-28,X,,CZK,GBP,0.03295,2208.0,72.75,2,145.5
5798,4203,B,B,3B,2025-01-10,2025-03-28,2025-08-04,2025-07-19,X,,EUR,GBP,0.8276,211.62,175.14,4,700.56
5799,4202,B,B,3B,2025-01-08,2025-07-19,2025-08-22,2025-07-19,X,,USD,GBP,0.79289,317.24,251.54,2,503.08
5800,4201,B,B,3B,2025-01-04,2025-09-18,2025-06-10,2025-07-11,X,,DKK,GBP,0.11094,3182.35,353.05,5,1765.25
5801,4200,B,B,3B,2025-01-30,2025-01-26,2025-06-06,2025-05-24,X,,USD,GBP,0.79289,2007.23,1591.51,2,3183.02
5802,4199,B,B,3B,2025-04-16,2025-05-08,2025-07-31,2025-08-03,X,,USD,GBP,0.79289,1796.0,1424.03,2,2848.06
5803,4198,B,B,3B,2025-09-01,2025-01-14,2025-01-03,2025-06-09,X,,CHF,GBP,0.88543,387.09,342.74,2,685.48
5804,4197,B,B,3B,2025-09-03,2025-06-06,2025-09-02,2025-08-14,X,,EUR,GBP,0.8276,91.0,75.31,2,150.62
5805,4196,A,A,ZZ,2025-05-30,2025-07-31,2025-06-25,2025-01-14,X,,USD,GBP,0.79289,143.0,113.38,4,453.52
5806,4195,B,B,3B,2025-05-13,2025-06-13,2025-06-04,2025-03-11,X,,EUR,GBP,0.8276,95.0,78.62,2,157.24
5807,4194,B,B,3B,2025-06-12,2025-06-14,2025-08-03,2025-08-21,X,,USD,GBP,0.79289,185.4,147.0,2,294.0
5808,4193,B,B,3B,2025-03-01,2025-07-13,2025-07-31,2025-02-15,X,,INR,GBP,0.00933,125141.42,1167.57,2,2335.14
5809,4192,B,B,3B,2025-07-14,2025-01-03,2025-03-27,2025-08-17,Y,EUR,EUR,GBP,0.8276,30.0,24.83,4,99.32
5810,4191,B,B,ZZ,2025-08-18,2025-01-04,2025-02-15,2025-06-23,X,,TRY,GBP,0.02261,251748.06,5692.02,5,28460.1
5811,4190,B,B,3B,2025-09-04,2025-04-26,2025-05-29,2025-08-12,X,,ZAR,GBP,0.04344,61247.5,2660.59,4,10642.36
5812,4189,B,B,3B,2025-09-05,2025-04-22,2025-08-19,2025-06-20,X,,CAD,GBP,0.55222,868.53,479.62,2,959.24
5813,4188,B,B,3B,2025-04-27,2025-09-03,2025-06-07,2025-06-02,Y,USD,USD,GBP,0.79289,115.0,91.18,2,182.36
5814,4187,B,B,3B,2025-08-09,2025-07-11,2025-08-21,2025-02-26,X,,USD,GBP,0.74809,241.3,180.51,2,361.02
5815,4186,B,B,3B,2025-03-26,2025-07-09,2025-09-10,2025-04-20,X,,BRL,GBP,0.12891,774.9,99.89,4,399.56
5816,4185,B,B,3B,2025-06-10,2025-07-23,2025-04-23,2025-03-09,X,,EUR,GBP,0.8276,42.98,35.57,2,71.14
5817,4184,B,B,3B,2025-08-06,2025-09-15,2025-07-04,2025-02-23,Y,USD,USD,GBP,0.79289,127.0,100.7,2,201.4
5818,4183,B,B,3B,2025-07-14,2025-02-08,2025-02-27,2025-06-23,X,,DKK,GBP,0.11094,2986.0,331.27,3,993.81
5819,4182,I,I,D0,2025-08-16,2025-01-05,2025-03-21,2025-04-26,X,,GBP,EUR,1.20833,48.51,58.62,1,58.62
5820,4181,B,B,3B,2025-09-03,2025-06-22,2025-01-10,2025-06-26,Y,USD,USD,GBP,0.79289,35.0,27.75,2,55.5
5821,4180,I,I,ZZ,2025-03-01,2025-06-16,2025-03-29,2025-03-30,X,,GBP,EUR,1.20833,2730.82,3299.73,4,13198.92
5822,4179,B,B,3B,2025-08-25,2025-03-19,2025-03-14,2025-02-25,X,,USD,GBP,0.79289,371.02,294.18,2,588.36
5823,4178,B,B,3B,2025-05-27,2025-03-16,2025-04-01,2025-06-28,X,,EUR,GBP,0.8276,173.23,143.37,2,286.74
5824,4177,B,B,3B,2025-06-26,2025-05-23,2025-08-20,2025-05-13,X,,USD,GBP,0.79289,144.67,114.71,2,229.42
5825,4176,B,B,3B,2025-05-27,2025-04-13,2025-01-17,2025-01-06,X,,EUR,GBP,0.8276,162.0,134.07,2,268.14
5826,4175,B,B,3B,2025-03-09,2025-09-17,2025-03-13,2025-03-05,Y,ZAR,ZAR,GBP,0.04344,2424.0,105.3,2,210.6
5827,4174,A,A,ZZ,2025-05-12,2025-02-08,2025-04-22,2025-02-20,X,,USD,GBP,0.79289,77.0,61.05,2,122.1
5828,4173,B,B,3B,2025-09-26,2025-05-23,2025-05-18,2025-06-25,Y,EUR,EUR,GBP,0.8276,65.0,53.79,2,107.58
5829,4172,B,B,3B,2025-02-14,2025-06-20,2025-07-25,2025-02-19,X,,USD,GBP,0.79289,3523.7,2793.91,2,5587.82
5830,4171,B,B,3B,2025-08-16,2025-07-20,2025-07-29,2025-06-30,X,,EUR,GBP,0.8276,59.33,49.1,2,98.2
5831,4170,B,B,3B,2025-05-01,2025-06-21,2025-08-27,2025-03-24,Y,USD,USD,GBP,0.79289,61.73,48.95,2,97.9
5832,4169,B,B,3B,2025-05-17,2025-07-09,2025-04-15,2025-04-03,X,,EUR,GBP,0.8276,957.5,792.43,2,1584.86
5833,4168,B,B,3B,2025-01-30,2025-04-02,2025-05-20,2025-08-17,X,,EUR,GBP,0.8276,185.51,153.53,5,767.65
5834,4167,A,A,ZZ,2025-06-21,2025-05-11,2025-02-24,2025-04-12,X,,USD,GBP,0.79289,352.0,279.1,4,1116.4
5835,4166,B,B,3B,2025-04-09,2025-02-16,2025-07-15,2025-07-20,Y,USD,GBP,GBP,0.79289,90.0,71.36,2,142.72
5836,4165,B,B,3B,2025-01-11,2025-02-03,2025-07-19,2025-09-06,X,,USD,GBP,0.79289,35.96,28.51,2,57.02
5837,4164,A,A,3B,2025-07-09,2025-07-23,2025-08-19,2025-04-03,X,,USD,GBP,0.79289,745.0,590.7,5,2953.5
5838,4163,A,A,ZZ,2025-07-15,2025-02-08,2025-08-30,2025-08-31,X,,USD,GBP,0.79289,531.0,421.02,4,1684.08
5839,4162,B,B,3B,2025-04-18,2025-03-21,2025-09-09,2025-02-05,X,,BHD,GBP,2.10819,132.23,278.77,2,557.54
5840,4161,A,A,ZZ,2025-06-26,2025-05-09,2025-02-15,2025-01-27,X,,USD,GBP,0.79289,92.0,72.95,4,291.8
5841,4160,B,B,3B,2025-07-19,2025-08-20,2025-07-27,2025-09-11,X,,EUR,GBP,0.8276,167.0,138.21,2,276.42
5842,4159,B,B,3B,2025-01-22,2025-08-12,2025-06-25,2025-07-10,X,,USD,GBP,0.79289,738.17,585.29,2,1170.58
5843,4158,B,B,3B,2025-03-15,2025-09-27,2025-09-06,2025-06-14,Y,EUR,EUR,GBP,0.8276,50.0,41.38,2,82.76
5844,4157,B,B,3B,2025-04-17,2025-08-30,2025-05-18,2025-03-03,Y,XCD,SEK,GBP,0.29366,317.82,93.33,2,186.66
5845,4156,B,B,3B,2025-07-09,2025-03-17,2025-09-04,2025-01-07,X,,EUR,GBP,0.8276,57.52,47.6,2,95.2
5846,4155,B,B,3B,2025-01-26,2025-09-17,2025-03-20,2025-06-21,Y,USD,USD,GBP,0.79289,74.0,58.67,2,117.34
5847,4154,B,B,3B,2025-08-31,2025-05-12,2025-07-13,2025-03-05,X,,EUR,GBP,0.8276,93.0,76.97,3,230.91
5848,4153,B,B,3B,2025-04-25,2025-01-22,2025-09-20,2025-03-30,X,,EUR,GBP,0.8276,127.2,105.27,2,210.54
5849,4152,B,B,3B,2025-05-21,2025-04-16,2025-04-01,2025-08-04,Y,EUR,EUR,GBP,0.8276,13.0,10.76,2,21.52
5850,4151,B,B,3B,2025-06-14,2025-06-13,2025-08-07,2025-07-11,X,,EUR,GBP,0.8276,106.36,88.02,3,264.06
5851,4150,B,B,3B,2025-08-21,2025-09-25,2025-02-28,2025-08-26,X,,EUR,GBP,0.8276,202.0,167.18,5,835.9
5852,4149,B,B,ZZ,2025-09-07,2025-09-12,2025-08-08,2025-01-21,X,,USD,GBP,0.79289,6214.6,4927.49,3,14782.47
5853,4148,B,B,3B,2025-06-02,2025-08-31,2025-04-08,2025-06-10,X,,SAR,GBP,0.21144,2680.35,566.73,4,2266.92
5854,4147,B,B,3B,2025-01-14,2025-07-28,2025-08-21,2025-07-20,X,,USD,GBP,0.79289,408.5,323.9,2,647.8
5855,4146,B,B,3B,2025-07-31,2025-07-19,2025-08-24,2025-06-01,X,,MXN,GBP,0.03921,10320.0,404.65,3,1213.95
5856,4145,B,B,3B,2025-03-11,2025-09-10,2025-02-24,2025-08-16,X,,USD,GBP,0.79289,979.78,776.86,4,3107.44
5857,4144,B,B,3B,2025-05-25,2025-03-20,2025-06-14,2025-09-27,X,,USD,GBP,0.79289,75.23,59.65,2,119.3
5858,4143,B,B,3B,2025-08-04,2025-07-28,2025-05-23,2025-04-23,X,,USD,GBP,0.79289,52.0,41.23,2,82.46
5859,4142,B,B,4M,2025-08-01,2025-03-24,2025-08-01,2025-04-18,X,,EUR,GBP,0.8276,384.0,317.8,5,1589.0
5860,4141,B,B,3B,2025-01-01,2025-04-06,2025-07-30,2025-08-14,X,,BHD,GBP,2.10819,141.38,298.06,2,596.12
5861,4140,B,B,3B,2025-09-16,2025-07-04,2025-07-02,2025-02-05,Y,USD,USD,GBP,0.79289,161.3,127.89,2,255.78
5862,4139,B,B,3B,2025-05-24,2025-09-16,2025-07-09,2025-07-15,X,,USD,GBP,0.79289,992.09,786.62,3,2359.86
5863,4138,B,B,3B,2025-06-29,2025-02-09,2025-06-18,2025-08-31,X,,USD,GBP,0.79289,349.4,277.04,2,554.08
5864,4137,B,B,3B,2025-01-23,2025-03-15,2025-05-09,2025-03-24,X,,EUR,GBP,0.8276,249.5,206.49,2,412.98
5865,4136,B,B,3B,2025-05-19,2025-03-22,2025-07-21,2025-08-26,X,,EUR,GBP,0.8276,110.39,91.36,3,274.08
5866,4135,B,B,3B,2025-07-03,2025-03-22,2025-07-17,2025-07-27,X,,EUR,GBP,0.8276,204.5,169.24,2,338.48
5867,4134,B,B,3B,2025-08-15,2025-03-12,2025-03-12,2025-01-08,X,,CAD,GBP,0.55222,560.44,309.49,2,618.98
5868,4133,B,B,3B,2025-04-15,2025-07-21,2025-08-10,2025-01-12,X,,BHD,GBP,2.10819,355.25,748.93,2,1497.86
5869,4132,I,I,4M,2025-09-01,2025-05-16,2025-02-25,2025-02-24,X,,NOK,EUR,0.08481,4102.49,347.93,2,695.86
5870,4131,B,B,3B,2025-07-15,2025-06-02,2025-02-20,2025-05-17,X,,CHF,GBP,0.88543,297.3,263.24,2,526.48
5871,4130,B,B,3B,2025-08-18,2025-03-09,2025-02-03,2025-09-22,X,,AED,GBP,0.21584,800.0,172.67,2,345.34
5872,4129,B,B,3B,2025-06-21,2025-09-08,2025-09-19,2025-06-08,Y,USD,USD,GBP,0.79289,45.0,35.68,2,71.36
5873,4128,B,B,3B,2025-06-16,2025-02-10,2025-08-19,2025-07-12,X,,INR,GBP,0.00933,331978.73,3097.36,2,6194.72
5874,4127,B,B,3B,2025-08-04,2025-07-21,2025-05-09,2025-02-14,X,,USD,GBP,0.79289,1433.83,1136.87,3,3410.61
5875,4126,B,B,3B,2025-08-16,2025-05-07,2025-06-24,2025-06-25,X,,EUR,GBP,0.8276,158.5,131.17,4,524.68
5876,4125,B,B,3B,2025-02-24,2025-04-02,2025-07-16,2025-04-25,X,,EUR,GBP,0.8276,81.4,67.37,2,134.74
5877,4124,B,B,3B,2025-05-31,2025-05-07,2025-05-24,2025-08-15,X,,USD,GBP,0.79289,471.0,373.45,2,746.9
5878,4123,B,B,3B,2025-04-12,2025-03-04,2025-05-24,2025-03-31,X,,DKK,GBP,0.11094,2308.63,256.12,2,512.24
5879,4122,B,B,3B,2025-07-28,2025-01-10,2025-03-31,2025-02-26,X,,EUR,GBP,0.8276,128.54,106.38,2,212.76
5880,4121,A,A,ZZ,2025-03-09,2025-09-10,2025-04-11,2025-03-29,X,,USD,GBP,0.79289,271.0,214.87,5,1074.35
5881,4120,B,B,3B,2025-08-22,2025-08-12,2025-05-18,2025-07-06,X,,EUR,GBP,0.8276,346.15,286.47,4,1145.88
5882,4119,B,B,3B,2025-08-18,2025-01-20,2025-02-26,2025-08-31,X,,EUR,GBP,0.8276,67.27,55.67,2,111.34
5883,4118,A,A,ZZ,2025-02-04,2025-02-06,2025-08-17,2025-07-01,X,,USD,GBP,0.79289,156.0,123.69,3,371.07
5884,4117,B,B,3B,2025-07-09,2025-09-09,2025-03-09,2025-08-27,X,,USD,GBP,0.79289,325.71,258.25,2,516.5
5885,4116,I,I,4M,2025-04-29,2025-04-24,2025-07-07,2025-02-26,X,,GBP,EUR,1.20833,116.0,140.17,2,280.34
5886,4115,B,B,3B,2025-06-18,2025-06-25,2025-08-29,2025-03-10,X,,EUR,GBP,0.8276,124.16,102.75,2,205.5
5887,4114,B,B,3B,2025-01-11,2025-01-22,2025-08-30,2025-03-04,X,,QAR,GBP,0.21783,50850.0,11076.66,4,44306.64
5888,4113,B,B,3B,2025-04-14,2025-01-02,2025-08-21,2025-05-30,X,,USD,GBP,0.79289,2391.31,1896.05,3,5688.15
5889,4112,B,B,3B,2025-05-27,2025-07-02,2025-07-29,2025-03-29,X,,AED,GBP,0.21584,1186.45,256.08,2,512.16
5890,4111,A,A,ZZ,2025-06-08,2025-04-24,2025-04-11,2025-02-25,X,,USD,GBP,0.79289,70.0,55.5,2,111.0
5891,4110,B,B,3B,2025-04-17,2025-06-01,2025-03-30,2025-02-09,Y,EUR,EUR,GBP,0.8276,140.0,115.86,2,231.72
5892,4109,B,B,3B,2025-01-29,2025-05-01,2025-06-14,2025-05-08,X,,BHD,GBP,2.10819,35.02,73.83,2,147.66
5893,4108,B,B,3B,2025-08-09,2025-06-15,2025-01-06,2025-04-16,X,,ZAR,GBP,0.04344,57645.18,2504.11,2,5008.22
5894,4107,B,B,3B,2025-01-03,2025-09-16,2025-09-26,2025-03-16,X,,EUR,GBP,0.8276,14.0,11.59,2,23.18
5895,4106,B,B,3B,2025-04-07,2025-02-14,2025-08-13,2025-04-08,Y,USD,USD,GBP,0.79289,59.0,46.78,2,93.56
5896,4105,B,B,3B,2025-06-29,2025-07-13,2025-06-18,2025-09-15,X,,HKD,GBP,0.10201,5997.46,611.8,3,1835.4
5897,4104,A,A,ZZ,2025-04-14,2025-02-17,2025-09-02,2025-08-05,X,,USD,GBP,0.79289,168.0,133.21,5,666.05
5898,4103,B,B,3B,2025-07-13,2025-04-19,2025-05-30,2025-03-08,X,,USD,GBP,0.79289,511.0,405.17,3,1215.51
5899,4102,A,A,ZZ,2025-07-22,2025-01-19,2025-03-31,2025-09-05,X,,USD,GBP,0.79289,175.0,138.76,5,693.8
5900,4101,B,B,3B,2025-06-28,2025-06-27,2025-05-30,2025-07-06,X,,EUR,GBP,0.8276,52.97,43.84,2,87.68
5901,4100,B,B,3B,2025-02-17,2025-07-27,2025-06-22,2025-07-30,X,,EUR,GBP,0.8276,553.0,457.66,4,1830.64
5902,4099,B,B,3B,2025-07-27,2025-05-25,2025-04-10,2025-05-08,X,,EGP,GBP,0.01556,48132.0,748.93,2,1497.86
5903,4098,B,B,3B,2025-06-12,2025-08-27,2025-09-24,2025-06-01,X,,EUR,GBP,0.8276,121.5,100.55,4,402.2
5904,4097,B,B,3B,2025-02-16,2025-09-21,2025-01-06,2025-04-25,X,,INR,GBP,0.00933,102830.94,959.41,2,1918.82
5905,4096,B,B,3B,2025-02-14,2025-01-24,2025-01-02,2025-01-19,X,,SEK,GBP,0.07201,2019.28,145.41,2,290.82
5906,4095,A,A,ZZ,2025-09-10,2025-02-23,2025-07-08,2025-08-30,X,,USD,GBP,0.79289,352.0,279.1,2,558.2
5907,4094,B,B,3B,2025-02-12,2025-06-24,2025-01-10,2025-09-05,X,,USD,GBP,0.79289,612.74,485.84,2,971.68
5908,4093,B,B,3B,2025-08-29,2025-02-01,2025-09-14,2025-08-29,X,,EUR,GBP,0.8276,905.14,749.09,3,2247.27
5909,4092,B,B,3B,2025-08-11,2025-06-16,2025-09-05,2025-09-22,X,,USD,GBP,0.79289,368.34,292.05,2,584.1
5910,4091,B,B,3B,2025-03-21,2025-09-06,2025-06-29,2025-04-03,X,,EUR,GBP,0.8276,55.94,46.3,2,92.6
5911,4090,B,B,3B,2025-01-12,2025-04-12,2025-07-08,2025-06-15,X,,EUR,GBP,0.8276,123.5,102.21,2,204.42
5912,4089,B,B,3B,2025-01-21,2025-01-18,2025-08-25,2025-09-03,X,,EUR,GBP,0.8276,52.99,43.85,2,87.7
5913,4088,B,B,3B,2025-02-09,2025-07-20,2025-02-06,2025-02-09,X,,INR,GBP,0.00933,172751.36,1611.77,3,4835.31
5914,4087,B,B,3B,2025-01-01,2025-03-08,2025-04-19,2025-01-20,X,,USD,GBP,0.79289,3.21,2.55,2,5.1
5915,4086,B,B,3B,2025-06-14,2025-03-13,2025-02-17,2025-01-18,X,,CAD,GBP,0.55222,3729.0,2059.23,2,4118.46
5916,4085,B,B,3B,2025-01-18,2025-02-12,2025-05-20,2025-07-05,X,,USD,GBP,0.79289,188.47,149.44,5,747.2
5917,4084,B,B,3B,2025-04-10,2025-09-20,2025-03-11,2025-02-07,X,,INR,GBP,0.00933,146962.9,1371.16,2,2742.32
5918,4083,B,B,GK,2025-07-26,2025-02-10,2025-08-06,2025-04-24,X,,EUR,GBP,0.8276,43.42,35.93,2,71.86
5919,4082,B,B,3B,2025-04-06,2025-09-03,2025-09-06,2025-01-15,Y,USD,USD,GBP,0.79289,153.0,121.31,2,242.62
5920,4081,A,A,ZZ,2025-07-18,2025-05-29,2025-08-13,2025-03-26,X,,USD,GBP,0.79289,107.0,84.84,5,424.2
5921,4080,B,B,3B,2025-01-07,2025-07-11,2025-05-22,2025-07-24,X,,EUR,GBP,0.8276,105.5,87.31,2,174.62
5922,4079,B,B,3B,2025-04-05,2025-03-06,2025-03-10,2025-09-11,Y,DKK,DKK,GBP,0.11094,209.0,23.19,2,46.38
5923,4078,B,B,3B,2025-09-20,2025-06-30,2025-03-23,2025-03-11,Y,INR,USD,GBP,0.00933,49245.0,459.46,2,918.92
5924,4077,B,B,3B,2025-04-18,2025-09-20,2025-04-07,2025-07-27,X,,JPY,GBP,0.0051,232000.0,1183.2,5,5916.0
